customer_id,customer_name,segment,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_segment
CU-100625,"William Johnson",Corporate,671,2,7005.39,2,2,2,6,Lost
CU-101698,"Lisa Miller",Consumer,668,2,6992.45,2,2,2,6,Lost
CU-102252,"Patricia Smith",Corporate,1092,1,6978.63,1,3,2,6,"At Risk"
CU-101267,"Michael Gonzalez",Corporate,950,1,6972.29,1,3,2,6,"At Risk"
CU-100422,"William Hernandez","Home Office",717,2,6954.04,2,2,2,6,Lost
CU-100083,"John Hernandez",Consumer,502,2,6948.44,2,2,2,6,Lost
CU-102469,"James Garcia","Home Office",708,2,6944.10,2,2,2,6,Lost
CU-102598,"John Davis","Home Office",367,3,6936.93,3,1,2,6,Potential
CU-101145,"Joseph Smith",Consumer,723,2,6789.86,2,2,2,6,Lost
CU-101467,"Elizabeth Lopez",Consumer,680,2,6770.48,2,2,2,6,Lost
CU-100258,"David Jones","Home Office",372,3,6758.15,3,1,2,6,Potential
CU-101454,"Joseph Lopez",Corporate,379,3,6711.65,3,1,2,6,Potential
CU-101566,"Robert Jones",Corporate,666,2,6703.26,2,2,2,6,Lost
CU-100787,"John Rodriguez","Home Office",303,3,6680.39,3,1,2,6,Potential
CU-100900,"Jennifer Williams","Home Office",472,3,6670.15,3,1,2,6,Potential
CU-101730,"Emma Rodriguez",Corporate,656,2,6667.10,2,2,2,6,Lost
CU-100297,"Patricia Lopez","Home Office",571,2,6631.28,2,2,2,6,Lost
CU-101366,"Lisa Lopez",Corporate,647,2,6604.53,2,2,2,6,Lost
CU-102008,"Mary Jones","Home Office",508,2,6590.77,2,2,2,6,Lost
CU-100981,"Linda Martinez",Corporate,1080,1,6574.29,1,3,2,6,"At Risk"
CU-100237,"Elizabeth Johnson",Consumer,374,3,6551.58,3,1,2,6,Potential
CU-101216,"William Garcia","Home Office",942,1,6536.72,1,3,2,6,"At Risk"
CU-102615,"Linda Jones","Home Office",370,3,6526.27,3,1,2,6,Potential
CU-100572,"Patricia Miller",Corporate,561,2,6416.04,2,2,2,6,Lost
CU-100709,"Sarah Gonzalez",Consumer,712,2,6409.07,2,2,2,6,Lost
CU-102048,"William Williams",Consumer,403,3,6388.91,3,1,2,6,Potential
CU-102974,"Jennifer Rodriguez",Consumer,1027,1,6385.55,1,3,2,6,"At Risk"
CU-100396,"Lisa Davis",Corporate,485,2,6383.96,2,2,2,6,Lost
CU-101871,"Richard Jones",Consumer,720,2,6364.16,2,2,2,6,Lost
CU-102937,"Emma Gonzalez","Home Office",741,2,6274.46,2,2,2,6,Lost
CU-101463,"William Jones","Home Office",919,1,6244.10,1,3,2,6,"At Risk"
CU-101384,"Jennifer Lopez",Corporate,435,3,6223.35,3,1,2,6,Potential
CU-101699,"David Anderson","Home Office",486,2,6221.16,2,2,2,6,Lost
CU-101598,"John Jones",Corporate,486,2,6202.75,2,2,2,6,Lost
CU-102728,"Linda Anderson",Corporate,340,3,6182.13,3,1,2,6,Potential
CU-100696,"Joseph Smith",Consumer,677,2,6170.17,2,2,2,6,Lost
CU-102510,"Mary Martinez",Consumer,680,2,6164.21,2,2,2,6,Lost
CU-100648,"Richard Johnson","Home Office",526,2,6145.55,2,2,2,6,Lost
CU-102601,"Mary Garcia",Consumer,548,2,6091.14,2,2,2,6,Lost
CU-102419,"Mary Davis",Consumer,726,2,6024.31,2,2,2,6,Lost
CU-101951,"William Martinez",Corporate,1026,1,5978.13,1,3,2,6,"At Risk"
CU-102682,"Lisa Anderson",Corporate,556,3,5848.74,2,1,3,6,Lost
CU-102057,"Patricia Lopez",Consumer,558,3,5776.45,2,1,3,6,Lost
CU-100816,"Joseph Lopez","Home Office",836,2,5747.46,1,2,3,6,Lost
CU-102562,"Robert Lopez",Consumer,873,2,5596.46,1,2,3,6,Lost
CU-102433,"Sarah Martinez",Corporate,752,2,5518.43,1,2,3,6,Lost
CU-102715,"Patricia Gonzalez",Corporate,828,2,5501.54,1,2,3,6,Lost
CU-100471,"Joseph Hernandez",Corporate,835,2,5294.00,1,2,3,6,Lost
CU-101346,"Sarah Hernandez","Home Office",989,2,5114.80,1,2,3,6,Lost
CU-102382,"Joseph Smith",Consumer,937,2,5090.59,1,2,3,6,Lost
CU-101780,"Robert Wilson","Home Office",806,2,5087.79,1,2,3,6,Lost
CU-100640,"Mary Brown","Home Office",815,2,4919.03,1,2,3,6,Lost
CU-102795,"Lisa Wilson","Home Office",731,3,4880.05,2,1,3,6,Lost
CU-101727,"John Gonzalez",Consumer,914,2,4793.58,1,2,3,6,Lost
CU-100494,"Jennifer Jones","Home Office",763,2,4758.36,1,2,3,6,Lost
CU-101191,"Linda Jones","Home Office",840,2,4749.86,1,2,3,6,Lost
CU-100727,"Joseph Smith",Corporate,867,2,4740.54,1,2,3,6,Lost
CU-101098,"Patricia Davis",Consumer,514,3,4676.27,2,1,3,6,Lost
CU-101530,"Richard Johnson",Corporate,613,3,4611.96,2,1,3,6,Lost
CU-102566,"Richard Martinez",Corporate,781,2,4577.86,1,2,3,6,Lost
CU-100147,"Jennifer Jones","Home Office",931,2,4366.74,1,2,3,6,Lost
CU-100152,"Mary Johnson",Consumer,973,2,4360.78,1,2,3,6,Lost
CU-101099,"John Martinez",Corporate,933,2,4281.18,1,2,3,6,Lost
CU-101519,"James Gonzalez","Home Office",970,2,3992.44,1,2,3,6,Lost
CU-102234,"Sarah Martinez",Corporate,848,2,3954.89,1,2,3,6,Lost
CU-101934,"Lisa Martinez",Consumer,418,7,26576.56,3,1,1,5,Potential
CU-101543,"William Johnson","Home Office",368,4,19096.23,3,1,1,5,Potential
CU-102349,"Linda Brown",Corporate,626,2,18658.31,2,2,1,5,Lost
CU-100512,"James Jones",Corporate,299,3,18343.71,3,1,1,5,Potential
CU-100382,"Linda Gonzalez",Corporate,463,4,17002.23,3,1,1,5,Potential
CU-102633,"Lisa Davis",Consumer,314,6,16940.31,3,1,1,5,Potential
CU-100724,"Lisa Martinez",Corporate,444,3,16183.72,3,1,1,5,Potential
CU-101425,"Linda Hernandez","Home Office",317,4,16049.17,3,1,1,5,Potential
CU-101869,"Michael Williams",Consumer,424,4,16002.40,3,1,1,5,Potential
CU-100562,"John Lopez",Corporate,643,2,15941.67,2,2,1,5,Lost
CU-100195,"James Anderson","Home Office",423,4,15869.05,3,1,1,5,Potential
CU-102563,"William Martinez",Corporate,455,4,15867.54,3,1,1,5,Potential
CU-100682,"Robert Williams","Home Office",464,3,15677.62,3,1,1,5,Potential
CU-100991,"Mary Lopez","Home Office",403,3,15624.61,3,1,1,5,Potential
CU-100159,"Michael Martinez","Home Office",281,3,15190.62,3,1,1,5,Potential
CU-101602,"Michael Johnson","Home Office",353,3,14993.42,3,1,1,5,Potential
CU-102155,"Mary Johnson","Home Office",281,4,14906.97,3,1,1,5,Potential
CU-101664,"James Smith",Consumer,354,4,14825.57,3,1,1,5,Potential
CU-102654,"Emma Wilson","Home Office",422,4,14215.62,3,1,1,5,Potential
CU-100830,"Linda Jones",Consumer,309,3,14110.64,3,1,1,5,Potential
CU-100740,"Elizabeth Williams",Consumer,285,5,13662.80,3,1,1,5,Potential
CU-102395,"Joseph Lopez",Corporate,368,4,13647.58,3,1,1,5,Potential
CU-101322,"Jennifer Lopez","Home Office",495,2,13626.25,2,2,1,5,Lost
CU-102229,"Michael Williams","Home Office",283,4,13601.66,3,1,1,5,Potential
CU-100610,"Emma Williams",Corporate,534,2,13508.42,2,2,1,5,Lost
CU-101984,"Joseph Williams",Corporate,442,3,13490.06,3,1,1,5,Potential
CU-102291,"David Brown",Corporate,439,3,13450.81,3,1,1,5,Potential
CU-102691,"Sarah Johnson",Corporate,483,4,13290.09,3,1,1,5,Potential
CU-100950,"Sarah Hernandez",Consumer,371,3,13226.74,3,1,1,5,Potential
CU-102034,"Mary Hernandez","Home Office",513,2,13207.34,2,2,1,5,Lost
CU-102099,"Sarah Jones",Consumer,327,4,13153.91,3,1,1,5,Potential
CU-101859,"James Gonzalez",Consumer,331,4,13058.19,3,1,1,5,Potential
CU-101697,"Michael Johnson",Corporate,612,2,12788.02,2,2,1,5,Lost
CU-102948,"Linda Hernandez",Corporate,472,3,12660.91,3,1,1,5,Potential
CU-101755,"Jennifer Anderson",Consumer,296,3,12304.73,3,1,1,5,Potential
CU-102140,"David Anderson",Corporate,474,3,12258.07,3,1,1,5,Potential
CU-100304,"Joseph Smith",Consumer,369,3,12201.79,3,1,1,5,Potential
CU-101884,"Richard Anderson","Home Office",336,3,12154.03,3,1,1,5,Potential
CU-101168,"James Davis","Home Office",296,3,12147.69,3,1,1,5,Potential
CU-101406,"Joseph Wilson","Home Office",317,3,12086.18,3,1,1,5,Potential
CU-102196,"James Hernandez","Home Office",316,4,11572.36,3,1,1,5,Potential
CU-101437,"Sarah Hernandez",Corporate,362,3,11520.56,3,1,1,5,Potential
CU-100728,"Michael Garcia",Corporate,319,3,11455.59,3,1,1,5,Potential
CU-101097,"David Davis",Corporate,375,4,11414.79,3,1,1,5,Potential
CU-101026,"William Davis",Consumer,468,3,11348.79,3,1,1,5,Potential
CU-102384,"Patricia Hernandez",Consumer,403,3,11254.10,3,1,1,5,Potential
CU-102614,"Linda Miller",Consumer,441,4,11243.99,3,1,1,5,Potential
CU-101397,"Elizabeth Wilson",Corporate,1048,1,11234.73,1,3,1,5,"At Risk"
CU-101374,"Elizabeth Martinez",Consumer,286,3,11158.54,3,1,1,5,Potential
CU-100205,"Michael Wilson",Corporate,434,4,11113.37,3,1,1,5,Potential
CU-100754,"Robert Gonzalez",Consumer,435,3,11013.85,3,1,1,5,Potential
CU-102077,"Patricia Smith",Consumer,294,4,10939.26,3,1,1,5,Potential
CU-101937,"Elizabeth Davis",Corporate,359,3,10910.12,3,1,1,5,Potential
CU-102009,"Richard Johnson",Consumer,600,2,10823.15,2,2,1,5,Lost
CU-102770,"Joseph Davis",Consumer,486,2,10796.58,2,2,1,5,Lost
CU-100943,"Sarah Rodriguez",Corporate,284,3,10787.96,3,1,1,5,Potential
CU-100751,"Elizabeth Martinez",Consumer,573,2,10650.57,2,2,1,5,Lost
CU-100377,"Mary Anderson",Corporate,570,2,10620.10,2,2,1,5,Lost
CU-101627,"Sarah Hernandez","Home Office",578,2,10552.82,2,2,1,5,Lost
CU-100780,"John Miller",Consumer,546,2,10438.67,2,2,1,5,Lost
CU-101469,"David Garcia",Corporate,580,2,10433.80,2,2,1,5,Lost
CU-100803,"Mary Miller",Consumer,381,3,10427.94,3,1,1,5,Potential
CU-101560,"James Martinez",Corporate,453,3,10263.34,3,1,1,5,Potential
CU-102725,"Emma Garcia","Home Office",319,3,10128.43,3,1,1,5,Potential
CU-101609,"William Johnson",Corporate,496,2,9929.07,2,2,1,5,Lost
CU-101484,"Mary Williams",Consumer,353,3,9836.83,3,1,1,5,Potential
CU-101850,"Mary Wilson","Home Office",347,3,9833.50,3,1,1,5,Potential
CU-102695,"Michael Lopez",Consumer,649,2,9827.47,2,2,1,5,Lost
CU-100186,"Robert Jones","Home Office",485,2,9715.35,2,2,1,5,Lost
CU-100708,"Emma Brown","Home Office",374,3,9653.52,3,1,1,5,Potential
CU-100454,"Richard Wilson",Corporate,604,2,9634.82,2,2,1,5,Lost
CU-100868,"Emma Gonzalez",Corporate,572,2,9547.99,2,2,1,5,Lost
CU-100730,"Linda Davis",Corporate,511,2,9479.58,2,2,1,5,Lost
CU-100035,"Richard Hernandez","Home Office",1085,1,9475.77,1,3,1,5,"At Risk"
CU-102883,"John Jones","Home Office",525,2,9438.53,2,2,1,5,Lost
CU-101127,"Robert Lopez",Consumer,705,2,9418.19,2,2,1,5,Lost
CU-102910,"Robert Davis","Home Office",302,3,9412.07,3,1,1,5,Potential
CU-100505,"Joseph Rodriguez","Home Office",452,5,9396.87,3,1,1,5,Potential
CU-101210,"James Anderson",Consumer,730,2,9379.98,2,2,1,5,Lost
CU-100040,"Jennifer Jones","Home Office",625,2,9334.14,2,2,1,5,Lost
CU-100898,"James Martinez",Consumer,377,3,9250.68,3,1,1,5,Potential
CU-100957,"Jennifer Johnson","Home Office",284,5,9173.78,3,1,1,5,Potential
CU-100341,"Michael Johnson",Corporate,342,3,9066.99,3,1,1,5,Potential
CU-102168,"Emma Martinez",Corporate,663,2,8976.60,2,2,1,5,Lost
CU-100835,"William Davis",Consumer,512,2,8973.33,2,2,1,5,Lost
CU-100930,"Joseph Hernandez","Home Office",310,3,8915.39,3,1,1,5,Potential
CU-100542,"William Williams",Corporate,354,4,8899.04,3,1,1,5,Potential
CU-101141,"Michael Jones",Corporate,369,4,8894.49,3,1,1,5,Potential
CU-102938,"Joseph Jones",Consumer,504,2,8832.84,2,2,1,5,Lost
CU-102227,"Richard Wilson",Corporate,843,2,8629.99,1,2,2,5,Lost
CU-102975,"Elizabeth Brown","Home Office",635,4,8567.71,2,1,2,5,Lost
CU-102864,"Jennifer Martinez","Home Office",554,3,8493.11,2,1,2,5,Lost
CU-102123,"Joseph Gonzalez","Home Office",775,2,8474.64,1,2,2,5,Lost
CU-100467,"David Williams",Corporate,491,3,8426.85,2,1,2,5,Lost
CU-101259,"David Johnson","Home Office",820,2,8380.02,1,2,2,5,Lost
CU-101547,"Lisa Anderson",Consumer,566,4,8030.03,2,1,2,5,Lost
CU-100199,"Richard Brown",Corporate,845,2,7906.85,1,2,2,5,Lost
CU-101209,"Patricia Smith",Consumer,803,2,7883.62,1,2,2,5,Lost
CU-102217,"William Martinez",Corporate,539,3,7847.25,2,1,2,5,Lost
CU-100760,"Emma Anderson",Consumer,642,3,7846.64,2,1,2,5,Lost
CU-101948,"Elizabeth Hernandez","Home Office",600,3,7840.79,2,1,2,5,Lost
CU-102195,"Michael Wilson","Home Office",627,3,7706.60,2,1,2,5,Lost
CU-101214,"Richard Wilson",Consumer,932,2,7701.48,1,2,2,5,Lost
CU-100460,"Joseph Jones",Consumer,869,2,7594.06,1,2,2,5,Lost
CU-100177,"Joseph Anderson",Corporate,557,4,7479.44,2,1,2,5,Lost
CU-100808,"Lisa Martinez",Consumer,882,2,7468.07,1,2,2,5,Lost
CU-100675,"Elizabeth Smith",Consumer,889,2,7436.43,1,2,2,5,Lost
CU-101642,"Jennifer Rodriguez",Corporate,887,2,7299.77,1,2,2,5,Lost
CU-102491,"Jennifer Gonzalez","Home Office",953,2,7270.85,1,2,2,5,Lost
CU-100518,"Sarah Martinez","Home Office",741,2,7236.32,1,2,2,5,Lost
CU-100305,"Michael Hernandez",Consumer,564,3,7182.69,2,1,2,5,Lost
CU-101056,"Elizabeth Rodriguez",Consumer,775,2,7104.88,1,2,2,5,Lost
CU-102755,"Richard Rodriguez",Corporate,884,2,6935.79,1,2,2,5,Lost
CU-102078,"Robert Johnson","Home Office",805,2,6915.39,1,2,2,5,Lost
CU-102183,"Emma Hernandez","Home Office",545,3,6826.99,2,1,2,5,Lost
CU-102894,"Lisa Williams",Consumer,926,2,6693.67,1,2,2,5,Lost
CU-102953,"Joseph Wilson",Corporate,918,2,6522.93,1,2,2,5,Lost
CU-102369,"Mary Lopez",Corporate,858,2,6521.95,1,2,2,5,Lost
CU-101493,"Michael Johnson","Home Office",773,2,6436.26,1,2,2,5,Lost
CU-100457,"Richard Brown",Corporate,807,2,6395.91,1,2,2,5,Lost
CU-102371,"Linda Wilson",Consumer,880,2,6291.49,1,2,2,5,Lost
CU-100111,"James Garcia","Home Office",868,2,6279.20,1,2,2,5,Lost
CU-102659,"Robert Lopez","Home Office",802,2,6276.43,1,2,2,5,Lost
CU-100694,"Michael Smith",Consumer,808,2,6188.85,1,2,2,5,Lost
CU-101361,"Emma Johnson",Corporate,491,3,6183.92,2,1,2,5,Lost
CU-100548,"John Jones",Corporate,799,2,6182.79,1,2,2,5,Lost
CU-100064,"Patricia Jones",Consumer,855,2,6169.39,1,2,2,5,Lost
CU-100102,"Michael Davis",Corporate,888,2,6165.14,1,2,2,5,Lost
CU-100701,"Michael Jones",Corporate,762,2,6100.53,1,2,2,5,Lost
CU-101020,"Emma Lopez","Home Office",942,2,6039.64,1,2,2,5,Lost
CU-102780,"Lisa Garcia",Corporate,767,2,6033.80,1,2,2,5,Lost
CU-100966,"Lisa Brown",Corporate,740,3,5996.59,2,1,2,5,Lost
CU-101665,"Elizabeth Lopez","Home Office",811,2,5968.91,1,2,2,5,Lost
CU-101648,"Linda Anderson","Home Office",564,4,22026.73,2,1,1,4,Lost
CU-101970,"Robert Rodriguez",Consumer,600,4,21040.85,2,1,1,4,Lost
CU-102753,"Emma Johnson",Corporate,503,4,20223.14,2,1,1,4,Lost
CU-101506,"Richard Davis","Home Office",566,4,18303.73,2,1,1,4,Lost
CU-100072,"Joseph Rodriguez","Home Office",883,2,15915.42,1,2,1,4,Lost
CU-100081,"Sarah Wilson",Corporate,574,3,15019.77,2,1,1,4,Lost
CU-101590,"Joseph Brown",Corporate,732,3,14800.23,2,1,1,4,Lost
CU-100608,"Patricia Rodriguez",Corporate,500,4,14702.54,2,1,1,4,Lost
CU-100149,"Joseph Jones",Corporate,645,3,14678.61,2,1,1,4,Lost
CU-100600,"Mary Williams",Corporate,576,5,14501.53,2,1,1,4,Lost
CU-102680,"Emma Hernandez",Corporate,884,2,14284.08,1,2,1,4,Lost
CU-101607,"Elizabeth Anderson",Corporate,651,3,14143.14,2,1,1,4,Lost
CU-101539,"Mary Garcia",Corporate,607,3,14036.28,2,1,1,4,Lost
CU-101990,"Michael Hernandez",Corporate,852,2,13634.66,1,2,1,4,Lost
CU-101315,"Joseph Miller",Corporate,682,3,13468.92,2,1,1,4,Lost
CU-101783,"David Lopez",Consumer,627,3,13316.31,2,1,1,4,Lost
CU-100593,"Lisa Rodriguez",Consumer,608,3,12819.96,2,1,1,4,Lost
CU-100917,"James Smith",Corporate,817,2,12745.94,1,2,1,4,Lost
CU-102092,"James Miller","Home Office",681,3,12734.12,2,1,1,4,Lost
CU-100469,"Joseph Gonzalez",Consumer,626,5,12682.00,2,1,1,4,Lost
CU-100263,"Linda Garcia","Home Office",488,4,12483.06,2,1,1,4,Lost
CU-101411,"Robert Gonzalez","Home Office",691,3,12444.02,2,1,1,4,Lost
CU-101263,"Joseph Davis",Consumer,633,4,12368.92,2,1,1,4,Lost
CU-101321,"William Hernandez","Home Office",592,3,12367.91,2,1,1,4,Lost
CU-100336,"David Smith",Corporate,798,2,12198.60,1,2,1,4,Lost
CU-101542,"Michael Lopez","Home Office",633,3,12042.18,2,1,1,4,Lost
CU-100482,"Patricia Williams",Corporate,612,3,11711.80,2,1,1,4,Lost
CU-101041,"Michael Johnson",Consumer,589,4,11501.06,2,1,1,4,Lost
CU-100952,"James Johnson","Home Office",694,3,11179.59,2,1,1,4,Lost
CU-102367,"Elizabeth Lopez",Corporate,736,4,10720.58,2,1,1,4,Lost
CU-102499,"William Jones",Corporate,872,2,10640.89,1,2,1,4,Lost
CU-101419,"Elizabeth Rodriguez","Home Office",487,3,10501.45,2,1,1,4,Lost
CU-101033,"William Davis","Home Office",900,2,10321.62,1,2,1,4,Lost
CU-100939,"Elizabeth Rodriguez",Consumer,714,3,9932.82,2,1,1,4,Lost
CU-102771,"Lisa Davis","Home Office",537,3,9824.34,2,1,1,4,Lost
CU-101628,"David Brown",Consumer,545,3,9677.31,2,1,1,4,Lost
CU-102496,"John Davis",Consumer,560,3,9596.68,2,1,1,4,Lost
CU-101435,"Jennifer Johnson",Consumer,833,2,9565.11,1,2,1,4,Lost
CU-101668,"Michael Jones","Home Office",767,2,9489.24,1,2,1,4,Lost
CU-100824,"William Davis","Home Office",943,2,9425.45,1,2,1,4,Lost
CU-101681,"James Miller",Consumer,731,3,9327.55,2,1,1,4,Lost
CU-101149,"Joseph Davis",Consumer,911,2,9168.75,1,2,1,4,Lost
CU-100432,"Mary Gonzalez",Corporate,612,3,9109.06,2,1,1,4,Lost
CU-101403,"John Lopez","Home Office",988,2,9036.65,1,2,1,4,Lost
CU-102814,"Joseph Smith",Corporate,750,2,8829.35,1,2,1,4,Lost
CU-102848,"James Wilson",Corporate,847,3,8463.43,1,1,2,4,Lost
CU-102796,"Elizabeth Anderson",Corporate,767,3,7258.91,1,1,2,4,Lost
CU-101671,"Elizabeth Garcia",Corporate,885,3,7230.64,1,1,2,4,Lost
CU-102109,"Mary Johnson",Consumer,1007,2,6804.87,1,1,2,4,Lost
CU-102060,"Michael Jones",Corporate,762,3,6785.45,1,1,2,4,Lost
CU-101103,"Emma Rodriguez","Home Office",812,3,5982.61,1,1,2,4,Lost
CU-100793,"Mary Jones",Corporate,758,3,14199.71,1,1,1,3,Lost
CU-101880,"Joseph Davis","Home Office",1002,2,12903.63,1,1,1,3,Lost
CU-102033,"John Brown",Corporate,827,3,11674.60,1,1,1,3,Lost
CU-101838,"Patricia Davis","Home Office",801,3,11608.64,1,1,1,3,Lost
CU-101416,"Emma Hernandez",Corporate,903,3,9617.21,1,1,1,3,Lost
CU-102415,"Robert Davis",Corporate,924,3,8790.93,1,1,1,3,Lost
